source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,.separation,master_source.name,master_source.ra,master_source.dec,master_source.err_ellipse_r0,master_source.err_ellipse_r1,master_source.err_ellipse_ang,master_source.significance,master_source.likelihood_class,master_source.conf_flag,master_source.sat_src_flag,master_source.streak_src_flag,master_source.flux_aper_b,master_source.flux_aper_lolim_b,master_source.flux_aper_hilim_b,master_source.flux_aper_w,master_source.flux_aper_lolim_w,master_source.flux_aper_hilim_w,master_source.flux_aper_avg_b,master_source.flux_aper_avg_lolim_b,master_source.flux_aper_avg_hilim_b,master_source.flux_aper_avg_w,master_source.flux_aper_avg_lolim_w,master_source.flux_aper_avg_hilim_w,GroupID,GroupSize,Separation
5060505638390543744,52.68948718954785,-27.720566539336595,0.6539037715378037,0.15388991,4.249166,-1.788496514374887,-10.504034873763366,1.023067,701.3269340077499,0.66814566,1049.6617,18.572565,182.25243046373325,4.2795286,42.587032,19.68686,755.039496706936,4.5183773,167.10413,17.55297,2.1338882,1.114294,1.0195942,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3714.3545,4.6815,-0.2586,897.6985,0.3724,0.2568,0.1495,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060505805892133376,52.72287344839569,-27.69024083006687,2.9200110242188444,0.13053708,22.369207,-5.630461039507973,-32.545367933525135,1.0289737,928.7498547635994,0.7751043,1198.2257,18.26762,207.82127961479608,5.1469307,40.377712,19.544317,1060.6611964561132,5.480656,193.52814,17.183954,2.360363,1.2766972,1.0836658,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3426.435,4.7302,-1.0893,302.4423,0.4815,0.3213,0.1913,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060505844547210752,52.6678760754421,-27.70111985766017,-0.08809819382418514,0.34065613,-0.25861326,-0.07188615802714841,0.018735443143721393,1.0306604,245.94256332824628,1.39454,176.36107,19.710283,159.65154472897697,5.410299,29.508821,19.83061,141.34430300970683,4.43258,31.887592,19.3722,0.45841026,0.120326996,0.33808327,,VARIABLE,0,false,false,false,true,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060505844548974720,52.67530434762576,-27.71402893611465,0.6478655267091218,0.08388657,7.7231135,0.3549857543241548,-13.921133454670663,1.0029886,1847.0370355634045,0.9546709,1934.7369,17.521177,870.2043294683319,5.49204,158.44829,17.989489,1374.0544409662764,5.545504,247.77809,16.902885,1.0866032,0.4683113,0.61829185,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4884.374,4.7043,-0.8458,1462.6073,0.0085,0.0067,0.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060505908971347072,52.660921080774685,-27.698180077338883,0.15696627696666227,0.4942728,0.31757015,7.302202242521728,5.202200302436191,1.064159,171.24900990375414,0.4836614,354.06796,20.103296,56.118374978611754,3.6484358,15.381489,20.96578,175.94899632665977,3.6251695,48.535385,19.134428,1.8313522,0.862484,0.96886826,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506222504552448,52.73524106001491,-27.665800273444535,-1.1520841289241508,0.7850916,-1.4674519,-1.9034583035230699,-1.6915299512215363,1.0351868,104.83226468024702,0.48014262,218.33568,20.63613,42.770592426858244,3.6363626,11.761916,21.26068,112.33357897599663,6.0542774,18.554415,19.621622,1.6390572,0.62454987,1.0145073,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506256865829504,52.755447822591925,-27.663906116823203,1.1876638492589817,0.03927163,30.242285,13.032536874300916,-8.044515123634827,0.9880706,6762.161753455754,1.7906754,3776.319,16.112152,2956.644097124221,9.303142,317.81137,16.661545,5379.280848859416,7.2879,738.1112,15.421085,1.2404594,0.5493927,0.69106674,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4655.838,4.4961,0.0908,999.59,0.0164,0.0127,0.0067,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506359945043968,52.760025262912244,-27.645996903814456,6.4709761317886585,0.054370187,119.01699,35.28822315170069,22.714578266204114,1.0112538,4068.5622870996112,1.6407684,2479.669,16.663765,875.5775357006615,5.385484,162.58102,17.982805,4858.287569403051,8.04172,604.1354,15.531688,2.4511175,1.3190403,1.1320772,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3494.0261,4.898,-0.636,155.0222,0.7279,0.4831,0.2926,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506394304842624,52.71772515601702,-27.672110103333324,,,,,,,45.312766185705705,1.3395905,33.825832,21.546816,145.9638592807605,24.644182,5.9228525,19.927929,272.3794214376477,26.167213,10.409187,18.65996,1.2679691,-1.618887,2.886856,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506493086908288,52.71247130404648,-27.656758704805082,1.1870051465021996,0.4756422,2.4955842,14.018673399947456,-19.37228653349663,1.0224854,193.29043794834723,0.49228048,392.64288,19.971842,42.87533316271821,2.6707392,16.053732,21.258024,239.09160139800142,4.7415915,50.424335,18.801485,2.4565392,1.2861824,1.1703568,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506493086910976,52.72087819961437,-27.646470593574147,0.3797056722812534,0.13484818,2.8158014,11.70926725361278,-7.177731263823299,1.0056787,832.2399513547405,0.7504061,1109.0527,18.386745,418.74835247859585,5.362971,78.08141,18.783659,583.0025854034546,5.8353634,99.90853,17.83372,0.9499397,0.39691353,0.5530262,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5181.635,4.6956,-0.8408,2641.193,0.003,0.0024,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506493089141760,52.70780151965306,-27.645724978919155,1.1310199717295033,0.89654994,1.2615248,-4.700764131268455,-0.5833499031688893,1.1173809,97.5939682987551,0.507011,192.48888,20.71381,32.856345170898116,3.7026227,8.873803,21.546993,122.11854578030331,5.5751376,21.90413,19.530941,2.0160522,0.8331833,1.182869,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506531743736704,52.73936811799519,-27.65257202120293,1.7734129328343087,0.12406781,14.2939005,19.37799265646025,11.174965100644224,1.5664761,1731.6191707896985,2.1985064,787.6344,17.591236,463.0657347297675,5.776313,80.16632,18.674435,2118.1397852437103,5.8911467,359.54626,16.433008,2.2414265,1.0831985,1.1582279,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3764.0837,4.7221,1.0E-4,500.7085,0.7362,0.5042,0.2927,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506561806731648,52.7486649667854,-27.642601249541762,1.6023301237590921,1.20183,1.3332418,3.7743290571344015,-2.2741404592616323,1.0414679,93.07807543598123,0.5863365,158.74515,20.76525,35.537994100603136,4.7717915,7.447516,21.46181,87.02291857678199,5.953165,14.617925,19.898811,1.5629978,0.6965599,0.8664379,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506600463213696,52.724185367389325,-27.64290531877772,1.432275621874282,0.09515004,15.052812,18.113272576415014,-8.050630350947857,1.0067642,1457.04729988686,0.88713413,1642.4205,17.778683,458.3796515955035,4.780707,95.88114,18.685478,1445.160631649202,5.4955463,262.96942,16.848104,1.8373737,0.9067955,0.93057823,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4067.6072,4.6812,-0.1009,838.0455,0.4203,0.3008,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506634823495552,52.7368738779357,-27.620460819874292,1.9127796946600184,0.033530504,57.04596,2.8380818109266133,1.0870809355539828,0.9804449,10220.667285160655,2.396715,4264.4487,15.663669,3954.481686162056,7.9855156,495.20682,16.345818,8953.01696904124,8.664648,1033.2811,14.867972,1.4778452,0.68214893,0.79569626,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4499.9536,4.6577,0.5005,528.7282,0.2814,0.2119,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506699245907200,52.92082246559362,-27.76083707090368,0.15686866743144734,0.18255156,0.8593116,11.097553549995215,-18.603858493410787,1.0170519,518.3748371566438,0.60630023,854.9804,18.900757,258.589722099557,4.344761,59.517597,19.307014,380.4619571924835,4.6726913,81.42245,18.297117,1.0098972,0.40625763,0.6036396,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5057.372,4.7249,-1.4471,2797.7034,0.0072,0.0058,0.0032,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506772260291200,52.911645828354715,-27.75005566366818,0.710715578234615,0.58411145,1.2167464,2.1871703937046734,-5.7197445768227615,1.0213684,119.4398674537216,0.43097746,277.13715,20.494493,68.63716507324266,4.4724436,15.346681,20.747145,70.58455583946419,4.549494,15.514815,20.126122,0.6210232,0.2526512,0.36837196,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506909699239424,52.933965123509736,-27.724227980207512,,,,,,,77.8675594046738,0.7856868,99.107635,20.958975,147.89686865072642,9.350676,15.816704,19.913645,324.856742702873,10.0258045,32.40206,18.468666,1.4449787,-1.04533,2.4903088,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506909700886016,52.931867152919786,-27.730511445363,1.8389195979676718,0.103182755,17.821966,9.215382902282558,-1.606753203889838,1.020575,1232.1984448725166,0.902082,1365.9495,17.960665,275.5111956550431,4.6766744,58.911777,19.238194,1449.766301868124,4.990121,290.52728,16.84465,2.3935432,1.2775288,1.1160145,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3556.9077,4.286,-0.4375,818.2278,0.6577,0.4389,0.2695,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506944059142656,52.89069251805847,-27.7512105621148,1.7932640256923538,0.80860156,2.217735,6.641870061344351,-7.626976294797069,1.1067976,115.74828715836874,0.48234606,239.96939,20.52858,50.6044111324194,6.202235,8.1590605,21.078072,153.72383419094643,5.6910334,27.011585,19.281042,1.7970295,0.5494919,1.2475376,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506944060649600,52.881702028606185,-27.755508606276287,,,,,,,56.072307884418386,0.5395528,103.923676,21.315496,150.93806749065396,7.5997844,19.860836,19.891544,314.04467951900483,8.880013,35.365337,18.505417,1.3861275,-1.4239521,2.8100796,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060506944061163648,52.89364008470592,-27.750690543609537,,,,,,,79.46861764198235,0.62826854,126.4883,20.936878,210.34896402021556,6.071102,34.647575,19.53119,519.7383171835415,5.927755,87.67878,17.958433,1.5727577,-1.4056873,2.978445,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060507047138357248,52.88881244968583,-27.73578782400351,-1.2277374711303901,1.5125545,-0.811698,2.4475323009452286,-0.20112424824656988,1.0318831,84.36878567866164,0.62274194,135.47954,20.871912,46.49121229450678,4.726789,9.835686,21.170115,49.28376336309765,6.2919364,7.832845,20.516136,0.65397835,0.2982025,0.35577583,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060507047139840128,52.88138332201872,-27.72999016083724,0.7445572719903197,0.034754958,21.423054,5.9074666791986346,11.183866508186895,0.9915219,8964.586907867386,1.9607446,4572.0317,15.806041,4741.45516057111,8.56946,553.2969,16.148764,5991.066399064511,10.2642565,583.68243,15.304135,0.84462833,0.3427229,0.50190544,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5522.728,4.5565,-0.558,1131.2122,0.0064,0.0054,0.0029,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060507047140378624,52.88936318546713,-27.730838420133562,,,,,,,82.73643396646297,0.58737075,140.85896,20.893126,177.36427942385964,5.531887,32.062164,19.716377,439.5847521612621,7.1591144,61.402115,18.14029,1.576088,-1.1767483,2.7528362,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060507077203030016,52.91174710902112,-27.73980188304103,1.1644997376100412,0.16243811,7.1688824,-0.4475996744834383,-19.8893350862792,1.0770649,689.4253636889302,0.9144439,753.9286,18.591148,154.95664953691832,4.783228,32.395832,19.863016,805.8406365773691,4.5802045,175.93988,17.482273,2.380743,1.2718678,1.1088753,,VARIABLE,0,false,false,false,true,false,true,false,3664.1536,4.3973,-0.0804,1196.147,0.705,0.4751,0.2859,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060507115859316352,52.91794700182106,-27.717120031705086,1.4956171517972345,0.086977705,17.195408,6.446751518012483,-0.3210807790290391,1.00941,1562.5872691417078,0.8944656,1746.9506,17.702757,393.88461826115304,4.8545523,81.13717,18.85012,1740.3124073978352,6.2028723,280.56558,16.646328,2.2037926,1.1473637,1.0564289,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3755.5632,4.3241,-0.0079,992.2604,0.6011,0.4115,0.2419,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060507145922507648,52.89774743031567,-27.721864366549557,1.5699765484012695,0.3963965,3.9606218,-2.9286067101230704,5.044056438845004,1.0454646,192.73822575089915,0.46925017,410.7366,19.974947,52.41970856060535,3.8363998,13.663776,21.039806,214.88823959910764,4.4011626,48.825336,18.917364,2.1224422,1.0648594,1.0575829,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060507150217489024,52.89617799804019,-27.715775067743376,-5.218198921742379,2.5788414,-2.0234663,0.08576218105182265,3.18824633888135,1.0591059,82.93191323738196,0.7019735,118.14109,20.890562,66.42328636502619,5.651301,11.753628,20.782742,45.37087160290665,6.4831157,6.998313,20.605953,0.17678833,-0.10782051,0.28460884,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
